# Time(fs)    f(t)(a.u.)
1.303043291898842959e+01 1.443260204936235491e-04
1.305900842977568388e+01 1.405036307852294624e-04
1.308758394056293817e+01 1.366650451654525481e-04
1.311615945135019423e+01 1.328108199157026852e-04
1.314473496213744852e+01 1.289415117812397940e-04
1.317331047292470636e+01 1.250576772326746761e-04
1.320188598371196065e+01 1.211598733125088126e-04
1.323046149449921494e+01 1.172486561076648882e-04
1.325903700528647100e+01 1.133245812318326709e-04
1.328761251607372529e+01 1.093882026954070256e-04
1.331618802686098313e+01 1.054400732431154099e-04
1.334476353764823742e+01 1.014807433862521840e-04
1.337333904843549170e+01 9.751076100482308849e-05
1.340191455922274777e+01 9.353067138642934221e-05
1.343049007001000206e+01 8.954101601121366506e-05
1.345906558079725990e+01 8.554233229180597088e-05
1.348764109158451419e+01 8.153515275615738471e-05
1.351621660237176670e+01 7.752000432258490930e-05
1.354479211315902454e+01 7.349740803620435719e-05
1.357336762394627883e+01 6.946787791741428010e-05
1.360194313473353489e+01 6.543192002688542289e-05
1.363051864552078918e+01 6.139003241450847570e-05
1.365909415630804347e+01 5.734270347268033663e-05
1.368766966709530131e+01 5.329041231140635730e-05
1.371624517788255559e+01 4.923362676786571774e-05
1.374482068866981166e+01 4.517280411114928270e-05
1.377339619945706595e+01 4.110839032360887003e-05
1.380197171024432024e+01 3.704081923933162391e-05
1.383054722103157808e+01 3.297051316729487642e-05
1.385912273181883236e+01 2.889788383202321857e-05
1.388769824260608843e+01 2.482333284749209420e-05
1.391627375339334272e+01 2.074725300779914241e-05
1.394484926418059700e+01 1.667003033311779378e-05
1.397342477496785484e+01 1.259204791603532176e-05
1.400200028575510913e+01 8.513688327365579437e-06
1.403057579654236520e+01 4.435339105015620551e-06
1.405915130732961948e+01 3.573972384084913239e-07
1.408772681811687377e+01 -3.719724271317347452e-06
1.411630232890413161e+01 -7.795589548144622559e-06
1.414487783969138590e+01 -1.186973216345428403e-05
1.417345335047864197e+01 -1.594164881701419577e-05
1.420202886126589625e+01 -2.001079075670522252e-05
1.423060437205315054e+01 -2.407655723760755619e-05
1.425917988284040838e+01 -2.813829050897224591e-05
1.428775539362766267e+01 -3.219527008061983476e-05
1.431633090441491873e+01 -3.624671243529932458e-05
1.434490641520217302e+01 -4.029176961435607432e-05
1.437348192598942731e+01 -4.432953466744180579e-05
1.440205743677668515e+01 -4.835904434691614952e-05
1.443063294756393944e+01 -5.237928979092273875e-05
1.445920845835119550e+01 -5.638922691160412203e-05
1.448778396913844979e+01 -6.038778751345123613e-05
1.451635947992570408e+01 -6.437389403984313625e-05
1.454493499071296192e+01 -6.834647257714561452e-05
1.457351050150021443e+01 -7.230446692065680607e-05
1.460208601228747227e+01 -7.624684963263229009e-05
1.463066152307472656e+01 -8.017263286975556116e-05
1.465923703386198085e+01 -8.408087505454077154e-05
1.468781254464923691e+01 -8.797068888984208902e-05
1.471638805543649120e+01 -9.184124183034412441e-05
1.474496356622374904e+01 -9.569175867439636636e-05
1.477353907701100333e+01 -9.952151861063853529e-05
1.480211458779825762e+01 -1.033298543005337159e-04
1.483069009858551368e+01 -1.071161473176722304e-04
1.485926560937276797e+01 -1.108798223967138460e-04
1.488784112016002581e+01 -1.146203427347239535e-04
1.491641663094728010e+01 -1.183372044983347992e-04
1.494499214173453439e+01 -1.220299316140093182e-04
1.497356765252179045e+01 -1.256980708404890890e-04
1.500214316330904474e+01 -1.293411862915318906e-04
1.503071867409630258e+01 -1.329588570262217693e-04
1.505929418488355687e+01 -1.365506719950210018e-04
1.508786969567081115e+01 -1.401162287238057083e-04
1.511644520645806722e+01 -1.436551291748021137e-04
1.514502071724532151e+01 -1.471669789356483979e-04
1.517359622803257935e+01 -1.506513859011932889e-04
1.520217173881983364e+01 -1.541079583601985255e-04
1.523074724960708792e+01 -1.575363054117593091e-04
1.525932276039434399e+01 -1.609360347597221515e-04
1.528789827118159828e+01 -1.643067537732827458e-04
1.531647378196885612e+01 -1.676480692291490568e-04
1.534504929275611040e+01 -1.709595875127076876e-04
1.537362480354336469e+01 -1.742409135829178790e-04
1.540220031433062076e+01 -1.774916526534961328e-04
1.543077582511787504e+01 -1.807114098281360933e-04
1.545935133590513288e+01 -1.838997898308589011e-04
1.548792684669238717e+01 -1.870563985083863168e-04
1.551650235747964146e+01 -1.901808428852419888e-04
1.554507786826689753e+01 -1.932727301782139286e-04
1.557365337905415181e+01 -1.963316704423946092e-04
1.560222888984140965e+01 -1.993572743109615550e-04
1.563080440062866217e+01 -2.023491562483196180e-04
1.565937991141591645e+01 -2.053069317747223095e-04
1.568795542220317429e+01 -2.082302198284760098e-04
1.571653093299042858e+01 -2.111186426903174896e-04
1.574510644377768465e+01 -2.139718254161818579e-04
1.577368195456493893e+01 -2.167893972329721568e-04
1.580225746535219322e+01 -2.195709912701585811e-04
1.583083297613945106e+01 -2.223162441126616345e-04
1.585940848692670535e+01 -2.250247971100326216e-04
1.588798399771396141e+01 -2.276962960443070394e-04
1.591655950850121570e+01 -2.303303916117432763e-04
1.594513501928846999e+01 -2.329267389329136087e-04
1.597371053007572783e+01 -2.354849978978122856e-04
1.600228604086298034e+01 -2.380048338469545853e-04
1.603086155165023996e+01 -2.404859172443981642e-04
1.605943706243749247e+01 -2.429279243773413140e-04
1.608801257322474854e+01 -2.453305363491382635e-04
1.611658808401200460e+01 -2.476934400771009016e-04
1.614516359479925711e+01 -2.500163290663580244e-04
